Если действие не причинит вам вреда,  я сделаю это с удовольствием	1
Всем удачного пути	0
Я видел в новостях,  что вы не платите зарплату за 4 месяца работникам вашей компании Какра. В чем причина и когда заплатят?	0
"Вы сказали ""если бы я сделал что-то не так"" - значит,  вы еще не знаете или не уверены,  что сделали не так. Почему ты просишь прощения? У кого ты просишь прощения? Почему ты извиняешься перед кем-то,  кто не существует физически? Послушайте,  Аллах обязательно простит вас,  если вы почувствуете в своем сердце,  что то,  что вы сказали,  было неправильным. Аллах — обладатель прощения,  оставь его ему."	0
Поторопитесь,  мы хотим,  чтобы люди увидели	0
Будет так,  как сказал Джай Бхай.	0
Чем не красивые шесть утверждений?	0
Свяжитесь с Элом Грином	0
Правительство пытается отвлечь внимание общественности от них. Согласно сообщениям СМИ,  они стали агентами	0
Я думаю,  что это очень-очень мило,  когда девушки намеренно ведут себя глупо.	1
Мне очень нравится,  когда я задаю важный вопрос,  а ответа нет. Надеюсь,  так будет и дальше. Мне это очень нравится.	1
Вау... Я вижу,  что настоящий виновник - это #notepressed	0
Люблю,  когда гром будит меня в 8.30	1
Мне нравятся планы,  которые никогда не сбываются। Нужно что-то делать!	1
Когда я слышу,  как кто-то вздыхает: «Жизнь тяжела»,  у меня всегда возникает соблазн спросить: «По сравнению с чем?»	1
Я не говорю,  что ненавижу тебя,  я говорю,  что ты буквально понедельник моей жизни.	1
Мой босс пожелал мне хорошего дня,  и я пошел домой	0
Я не знаю,  каким оружием будут сражаться в Третьей мировой войне,  но в Четвертой мировой войне будут сражаться палками и камнями.	0
Здравый смысл подобен дезодоранту. Люди,  которые больше всего в нем нуждаются,  никогда им не пользуются 	1
Я немного нахальный,  с некоторым сарказмом,  но также стойкий и дерзкий.	1
Я начинаю думать,  что моя цель в жизни - служить предостережением для других”. 	1
Это место настолько странное,  что тараканы поселились по соседству	1
Слушай,  улыбайся,  соглашайся,  а потом делай,  что хочешь.	1
Когда в вашей жизни что-то идет не так,  просто крикните «поворот сюжета» и двигайтесь дальше.	1
Проведите свою жизнь,  делая странные вещи с незнакомыми людьми.	1
Я знал,  что многие из моих друзей увлекались такими вещами,  как сарказм,  но это никогда не было частью моей семьи — они до сих пор не используют сарказм.	0
Те,  кто комментирует,  должны писать помедленнее,  и орфография должна быть неправильной. Каждый ваш комментарий очень ценен.	1
Призраки Заклятия 3 найдены	0
настоящий герой	0
Так как кругом началась коррупция и мародерство,  мы боимся,  что вся страна будет уничтожена.	0
Не задавайте глупых вопросов,  если не хотите получить саркастический ответ.	1
Женщина подобна пакетику чая - вы не можете сказать,  насколько она крепкая,  пока не опустите ее в горячую воду	1
Многие люди боятся высоты,  а я нет,  я боюсь ширины	1
Я на 97% уверен,  что я тебе не нравлюсь,  но я на 100% уверен,  что мне все равно.	1
Влюбленный мужчина неполноценен,  пока не женится,  - закончила она	1
У меня нет плохого настроения,  просто я быстро реагирую на всякую ерунду.	1
Доброе утро,  мир! Ваш маленький лучик сатирического солнца прибыл!	1
Дорога к успеху всегда находится в стадии строительства	1
Я стараюсь не смеяться над своими шутками,  но мы все знаем,  что я веселый.	1
Спасибо вам за ваш замечательный блог о чае улун	0
Я видел все ваши видео,  и я рад слышать,  что вы приезжаете в Маникгандж	0
Подумайте о нашем районе...!!!	0
Вы оказались в Сингапуре в нужное время,  насладитесь красотой Сингапура зимой	0
Я думаю,  что это хорошая идея для людей - поехать в Таиланд и заграницу,  но я иностранец	0
Подпись к вашему эфиру немного неверна. Пожалуйста,  проверьте ее. Будьте здоровы.	0
"Образованный человек из деревни,  он был одним из самых известных мастеров города,  когда он приезжал в деревню на Ид или любое другое мероприятие,  он обычно говорил бедным поденщикам и фермерам по соседству,  что они действительно встретятся в Дакке. Легко заполучить каждого в свое сердце. Этопришло время отправиться на фермерский рынок! Все,  кто занят своей работой,  однажды классный фермер Мия Сахиб Собхан и его сын приехали в Дакку,  чтобы присоединиться к работе,  поэтому из деревни дерево манго,  их собственное коровье молоко,  свежий швабджи и кокос находятся прямо в руках адресата.. У дверей мистера Мина радости выпечки нет конца! Потому что рядом с главными воротами Мия Сахеб есть несколько картин,  на которых очень красиво развешаны фотографии фермеров,  вспахивающих землю,  режущих рис,  выжимающих сок из фиников. Он посмотрел на своего сына и сказал: ""Ты знаешь,  как сильно он нас любит?"" Фотографии нашей жизни,  развешанные у их домов,  Он действительно очень хороший человек"	0
Иногда мне действительно хочется сказать тебе,  не бросай с самого начала.	0
Однажды ты вернешься домой к нам	0
Теперь я плохо разбираюсь в пенальти в FIFA,  поэтому надеюсь,  что эта статья поможет.	0
Я закончил,  это было хорошо. Вот почему я подписался. Хочу больше бангладешских сериалов.	0
Ты настоящий герой,  и я желаю тебе всего наилучшего,  иди вперед	0
Только что закончила смотреть,  понравилось,  очень хорошо	0
Боюсь что-либо сказать	0
Земля Божья,  а не человеческая	0
Я читал это стихотворение в школе	0
Я стал первым в своей школе,  читая это стихотворение.	0
Все занятия в записи или в прямом эфире?	0
Мне просто все равно,  это не значит,  что я не понимаю	1
Отрицательная кровь очень нужна!	0
Сарказм - это тайный язык,  который каждый использует,  когда хочет узнать значение вашего лица	0
Как страшная смерть.	0
Люди находятся в тяжелом положении без еды	0
Я желаю вам удачи	0
Я слышал,  что они восстанавливали башни	0
В северных районах Бангладеш ночью пройдут сильные дожди	0
Страна в большой беде	0
Какое начало!	0
Я вижу несколько крайне ненавистных комментариев в адрес индусов в поле для комментариев. Крайне неправильно оскорблять целую религиозную общину за преступление одной женщины. Мы должны быть сдержаны. Мы сначала люди,  потом религия. Религия стоит на основе человечества; Поэтому мы не можем жертвовать человечеством ради религии.	0
Они не пытаются разрушить страну!!	0
Вы сможете оправиться от финансовых потерь.....	0
Бог защитит нас,  иншалла	0
Я ничего не понимаю	0
Дай Аллах ему крепкого здоровья и долгих лет жизни. Аминь	0
Это манипуляция атеиста Шаха Рии Кабира. Этот зверь сказал девушке действовать во имя прощения. Атеизм полностью утверждается в мусульманской стране.	0
Я надеюсь,  что люди придумают 30-секундный трейлер,  чтобы я увидел,  что я делаю с собой	1
Я всегда говорю «утро» вместо «доброе утро»,  потому что,  если бы это было доброе утро,  я бы все еще лежал в постели и не разговаривал с людьми.	1
Мой врач спросил,  страдал ли кто-нибудь в моей семье психическим заболеванием?Я ответил: «Нет,  похоже,  нам всем это нравится.	1
Когда люди задают мне глупые вопросы,  я обязан дать саркастический комментарий.	1
В вашей жизни меняются только две вещи - ваш возраст и ваш внешний вид	1
Единственная загадка жизни в том,  что летчики-камикадзе носили шлемы.	1
Возьмите пальто для этих патриотов!	0
Семья - это тот раздражающий зуд,  который ты не можешь почесать	1
Сумасшедший - это относительный термин в моей семье!	1
Моя любимая часть - избегать похорон.	1
Дом в наши дни - это место,  где часть семьи ждет,  пока остальные члены семьи вернут машину обратно	1
Никто не понимает,  что некоторые люди тратят много энергии только на то, чтобы быть нормальными	1
Возможно,  есть национальный архив,  которым вы можете воспользоваться.	0
Не беспокойтесь о том,  что конец света наступит сегодня,  это уже завтра в Австралии	1
Проверьте имя пользователя	1
Это был еще не конец	0
Жемчуг на твоем лице	0
Мне было не очень весело	0
Вернись,  ублюдок!	0
Я хочу казнить этого атеиста.	0
Я рассмеялся,  когда увидел это видео	0
Мой брат улыбается необыкновенно	0
Брокерские услуги Авами Лиги прекращены	0
Брат,  разве ты не можешь взять на себя инициативу построить больницу международного стандарта в Бангладеш??	0
Отсюда можно насладиться множеством красивых пейзажей,  особенно приятных вечером	0
Ваша тема полезна одним словом.	0
Обсуждение соответствующих возрасту тем и их простое объяснение действительно превосходны.	0
Если бы была вода,  водные пути были бы лучше.	0
Униформа всегда	0
Скажи мне,  что я красивая.	0
О боже мой,  ты спас мир от этого бедствия	0
Я вижу,  что вашим полям и фермам нанесен ущерб.	0
Брат,  я из Тисты.	0
Я узнал много информации. Спасибо	0
Я люблю французов за их сарказм,  их иронию,  я люблю их за их плохое настроение	1
Перестаньте вести себя так,  будто вы знаете все,  если ваше имя не Google	1
Жизнь бессмысленна без геометрии	0
Удача - это то,  что у вас остается после того,  как вы выкладываетесь на 100 процентов	1
Я родом из действительно сурового района,  когда мужчина замахнулся на меня ножом,  я поняла,  что он не профессионал,  в ноже было масло.	1
Люди говорят,  что нет ничего невозможного,  но я ничего не делаю каждый день	1
Из плохих решений получаются хорошие истории	1
В подвале дома много воды!	0
Источники информации,  которую вы предоставляете,  всегда заслуживают доверия и законны.	0
Паршивый режим	0
Одна катастрофа за другой	0
Люблю ваши видео.	0
Я никогда не видел подобного фильма в индийском кинематографе	0
Индия уже давно предоставляет эту информацию	0
😊Жду ,  чтобы увидеть	0
Это произошло из-за того,  что не было предварительного уведомления.	0
Плотина Тиста находится под угрозой.	0
Разве вы не ненавидите людей,  которые используют громкие слова только для того,  чтобы выглядеть убедительнее?	0
Идентификатор вызывающего абонента был изобретен для семейного скрининга	1
Если вы будете записывать каждую мысль,  то иногда будете получать награду за рассказ.	1
Некоторые сходят с ума,  некоторые достигают безумия,  а у некоторых бывает безумие	1
Следуй своему сердцу,  но не будь глупым.	1
"Я всегда говорю новым сотрудникам: ""Не думайте обо мне как о своем боссе,  думайте обо мне как о друге,  который может вас уволить""."	1
У всех бывают плохие дни,  но не у всех плохая жизнь	1
Ни один человек не является атеистом. Люди могут сказать что-то неправильное в сиюминутном импульсе,  который им будет трудно искупить. На протяжении веков те,  кто отрицал религию,  стали величайшими верующими. Все люди должны быть терпеливы. Если кто-то ошибется,  сам Бог его осудит. Поэтому прошу всех сохранять спокойствие.	0
Религия понятна не всем,  Многие из нас сомневаются,  молитесь,  молитесь еще раз,  но если бы у нас была полная вера,  мы бы не причинили столько вреда,  коррупции,  плохого управления,  несправедливости,  Как мы можем знать,  если у нас нет семьи?Вы должны полностью принять ислам,  половина церкви не верит в Мессию,  загробная жизнь вечна,  не будет сказано,  имейте веру,  но он не понял,  и он не говорил,  лучше не быть атеистом,  Бог - Верховный судья,  Пусть Аллах ведет нас и дает нам понимание	0
Спасибо!! У вас есть несколько замечательных моментов!! Я никогда не был так близок к концу света,  как я был так близок к концу света!!	0
Гонка была хорошей	0
Если вы не верите в загробную жизнь,  все попадут в ад. И если Сафа верит в будущую жизнь,  все попадут в рай,  Чалчалья попадет в рай,  Шала живет в стране коз.	0
Я пытался подключиться к вашим страницам в Facebook и Twitter в течение некоторого времени,  но не видел никаких сообщений на странице Twitter. Рад видеть вас здоровым и нормальным.Всегда желаю вам здоровой и красивой жизни и успешного будущего для вашей команды.Будьте здоровы, как вы всегда.	0
Аллах накажет атеистов в этом мире.	0
Я с этого рынка	0
Я до сих пор не понимаю,  как джентльмен покинул Митхилу	0
Следите за новостями	0
Ты лучший отец. Человек,  который не женился на другом человеке даже после развода с женой. Просто глядя на лицо девушки. А с другой стороны,  Митхила Апу ради собственного счастья вышла замуж за другого,  оставив после себя такого прекрасного невинного ребенка.	0
Как Митхила оставил такую ​​прекрасную семью?	0
Будьте счастливы с дочерью.	0
Только слушая Виджбо,  можно понять,  что у Тахсана Бхаи будет очень мягкий и спокойный характер.	0
Настанет день,  когда религия перестанет существовать,  В этот день Бог простит,  не раньше	0
Господь Кришна,  Владыка Вселенной,  спаси нас от этого бедствия	0
Если это мода,  то мы можем называть уличных фриков модными гуру.	1
Брат Надира просто потрясающий	0
я тоже буду путешествовать по миру	0
Не жалей о том,  что сделал, жалей о том,  что тебя поймали	1
Брат был лучшим 💥💥💥	0
Свет распространяется быстрее звука Вот почему некоторые люди кажутся яркими,  пока не заговорят	1
Это самый уродливый топ,  который я когда-либо видела,  но он идеально дополняет ваше лицо	1
Ты хорошо выглядишь,  когда твои глаза закрыты,  но лучше всего ты выглядишь,  когда мои глаза закрыты	1
Исида - египетский бог,  верно?	0
Я могу купить картошку дешево в моем местном магазине	0
Я на диете,  ем,  когда вижу еду	1
Поскольку Apple делает это,  это должно быть хорошей идеей!	1
Ну,  ты же не хочешь встречаться с грешником,  не так ли?	0
Да,  страны,  выбравшие что-то иное,  чем капитализм,  живут намного лучше.	0
О,  хорошо,  что в заголовке тоже были спойлеры	0
Мне было не очень весело.	0
Предыдущий был отличный	0
Очевидно,  вы лжете,  подходящего журналиста не существует	1
Но она вдохновляющая деловая женщина!	1
Потому что это не сексуально,  это по-гейски!	0
Сезон заканчивается,  не успев начаться	0
Даже если с ребятами все в порядке,  они просто устали от компьютерной культуры!	0
Сначала понравилось,  но концовка расстроила	0
Такие режиссеры,  как Амгор Кандай	0
Кризис отрицательной крови,  те,  у кого отрицательная кровь,  немедленно отправляются в медицинский центр.	0
По слухам,  Бангладеш — лучшая страна в мире	0
Чем больше я узнаю о людях,  тем больше мне нравится моя собака	1
Сарказм помогает мудрым смиренно терпеть бесконечно в течение тысяч лет	1
Распространители слухов должны быть привлечены к ответственности.	0
Все должны быть осторожны,  чтобы не распространять слухи	0
Спектакль хороший	0
Бангладеш ничего не может делать,  кроме как копировать	0
Само собой разумеется,  что нельзя стать иностранцем,  просто подумав об иностранце.	0
Чем меньше потребностей людей,  тем счастливее люди.	0
Два моих любимых художника	0
Когда мне грустно,  я падаю в обморок,  слушая их музыку	0
Киноиндустрию в Бангладеш лучше закрыть,  потому что о безработице говорят больше,  чем о работе.	0
Брат,  увидев ваших подписчиков и подписчиков Надира Бхая,  я сказал грустным голосом: бенгальцы поздно платят за хорошие вещи.	0
Сексуальная девушка	0
Сафа,  ты слишком молод,  Бог дал тебе право быть там,  где ты есть сегодня,  ты этого не заслужил,  Никто не заслуживает быть так близко к Богу,  как бы то ни было,  завоевать немного славы - это все равно,  что слишком много думать о себе против него,  Вот что ты сделал,  создав будущее,  время встретиться с ним,  ты не знаешь,  что будущее означает,  что те,  кто верит в загробную жизнь,  воздерживаются от неправедности - не только постятся,  но и молятся,  избегают всех искушений,  следуют религиозным предписаниям - это не должно ранить чьи-либо религиозные чувства. Вы причинили боль себе больше,  чем чувствам других. Человек,  который верит в загробную жизнь,  и те,  кто не верит вера в загробную жизнь не имеет никакой ценности,  что бы вы ни говорили,  вы не сможете сказать это сегодня,  когда человек одержим дьяволом,  он и дьявол	0
Любовь остается	0
Если бы вы любили своего мужа,  мир был бы лучше	0
Так обстоит дело с отцами.	0
В конце концов,  они улыбаются успехам ребенка.	0
Настало время идти рука об руку с идеями нового поколения и убеждениями старого поколения.	0
Лучше позволить ему быть таким,  какой он есть	0
Да будет доволен вами Аллах и да будет у вас душевный покой	0
Посетите домашнюю страницу приложения MyGP,  чтобы воспользоваться предложением.	0
Продолжаются привлекательные скидки - не откладывайте и заказывайте любимые манго прямо сейчас. Предложение действует только в течение ограниченного времени.	0
Бог дает руководство тому,  кого хочет!	0
Каждый раз,  когда я понимаю смысл этого стиха,  текут слезы!	0
В этом мире мы очень любим своих людей.	0
Пусть Бог снова сделает все нормальным🙏🙏	0
Результаты им не присваиваются!	0
Нет веры без доказательств	0
Получение руководства в этом мире и оставление на пути руководства,  несомненно,  является хорошей новостью для будущей жизни!	0
Для меня большая честь помочь спасти жизнь,  не нужно благодарить	0
Этих животных нужно содержать в приютах	0
Я получил первый платеж от Facebook.	0
Ух ты! Потрясающе сказано ... Прежде всего,  у вас есть отличная машина yaba,  экологически чистое дерево гянджа,  любезно предоставленное Kia cosmetics Приветствуем вас с наилучшими пожеланиями от DC,  Джамалпура,  Сираджуддаулы и OC Moazzem,  Бабы Бади из Cox's Bazar,  Минни из Баргуны,  нежного короля Г.К. Шамима,  казино Халеда и Самрата,  депутат Шамсул из Читтагонга,  Санаи Махабуб,  П.К. Халдер,  Синода,  Папия Парини,  герой Алам и Такла Мурад	0
Я никогда не прощу своего бывшего.	0
Сегодня есть деньги,  но нет любви.	1
Давайте выберем идеальную свадебную легенгу от Anzara.	0
Видео,  меняющее жизнь	0
Моему зятю будет очень грустно	0
Спасибо. Будь здоров	0
В чем смысл джихада на Facebook, 	0
Твоя кулинария,  твои слова,  твои советы,  и ты прекрасна	0
Маленький мальчик	0
Ты роза?	0
Ты мне так нравишься	0
Ты собираешься принести красное?	0
Я верю в загробную жизнь,  но я не думаю,  что комментарии очень помогают верить в загробную жизнь,  Никто не написал хорошего,  Его вера в него,  каково это - быть самим по себе,  Перестать быть несносным,  Насралла ничего не мог с этим поделать,  но он мог что-то с этим сделать. - Татоэба	0
Правительство должно как можно скорее спасти людей,  попавших в ловушку воды.	0
Своевременные решения. Большинство учебных заведений Силхета затоплены водой!	0
Я искал такую ​​идею. Очень полезно Большое спасибо. И выглядит очень красиво.	0
Большое спасибо,  поделитесь,  если вам понравилось ❤️❤️	0
В какую сторону на Луну?	0
Апу научи меня немного,  я ничего не умею 😥	0
Я люблю смотреть ваши видео.	0
Во время рисования можно надевать перчатки.	0
Красный салют лидеру! ❤❤	0
Вау,  стеллаж очень красивый!	0
Это верно,  я помню	0
Хорошая сеть братан	0
Приходите,  поиграем	0
Мы сожалеем о вашей проблеме	0
Пожалуйста,  дайте мне знать,  если вы получили какие-либо SMS,  связанные с этим предложением?	0
Спасибо,  что связались с Foodpanda	0
Извините,  у нас нет номера горячей линии.	0
мне это очень нравится	0
Я надеюсь,  вы понимаете.	0
Скажи мне,  когда ты ходишь в туалет	0
Ты была моей чашкой чая,  но теперь я пью шампанское	1
Брак — это роман,  в котором героиня умирает в первой главе.	1
Секрета успеха нет. Вы когда-нибудь знали успешного человека,  который не говорил вам об этом?	1
Я могу быть пьян,  мисс,  но утром я буду трезв,  а вы все равно будете уродливы	1
Бедствие бывает двух видов: несчастье для нас самих и счастье для других.	1
Если вы никогда не встречали дьявола на жизненном пути,  то это потому,  что вы оба идете в одном направлении	1
Женщинам,  которые хотят быть равными с мужчинами,  не хватает честолюбия.	1
Всегда помните,  что вы абсолютно уникальны,  как и все остальные.	1
Проблема с ним в том,  что ему не хватает умения вести беседу,  но не силы речи	1
Вперед брат	0
Всегда выкладывайтесь на 100%,  за исключением случаев сдачи крови	1
Удачи брат	0
Самый быстрый способ удвоить свои деньги - это сложить их пополам и положить в карман	1
Давай поделимся,  ты возьмешь гранату,  я возьму чеку	1
Если ты продашь маску,  которую носишь,  то я куплю ее 🥺	0
Те,  кто платит больше,  будут иметь больший спрос	0
Им платят намного больше денег,  чем нужно	0
Я осуждаю предложение эгоиста,  который создает такую дискриминацию среди студентов	0
Пенсильванский университет стремится к повышению качества образования	0
Прием в государственные университеты будет осуществляться на основе заслуг	0
Пусть будут организованы стипендии для всех талантливых	0
Там также будут разные классы	0
Это правило должно быть внедрено во всех университетах,  колледжах,  школах и учебных заведениях страны	0
Если родители хорошие,  то и дети будут хорошими	0
Это предложение неприемлемо	0
Это было необходимо для последней пьесы	0
Не у всех хватает смелости,  Не каждый может высказать свое мнение	0
Когда закончилась аренда первого этажа	0
Я так рад снова оказаться в седле	0
Это такая диета... Они удалили из него влагу	0
Тогда ты неверующий!!!!!!!!!!!!!!	0
Если вы верите в загробную жизнь,  вы можете делать все,  что захотите. Это самопровозглашенные настоящие кафиры (неверующие). Понять,  что есть,  а чего нет,  можно только тогда,  когда спустишься в могилу. Я не понимаю,  почему они устраивают похороны и молятся,  когда умирают. Можно мумифицировать после смерти или заморозить для лабораторных исследований.	0
Привет герой Алам Алам	0
Пусть Аллах направит вас	0
Вы понимаете,  что есть разница между взрывом поезда метро,  заполненного мирными жителями,  и сбросом бомб на боевиков ИГИЛ,  верно?	0
Однако они,  Боги,  разговаривают с Богом,  поэтому они должны знать все...	0
Не было никаких указаний,  которые могли бы сделать игру еще более утомительной	0
Но не волнуйся,  прошлой ночью у Доана был гораздо более чистый удар	0
Вы предполагаете,  что Соединенные Штаты - мультикультурная страна или что-то в этом роде отталкивающее?	0
Я из NDIA... Мне нравится короткометражный фильм	0
Такого рода диалог,  и диалог действительно идет от сердца,  спасибо вам,  сэр	0
А тем,  кто задается вопросом,  что подарить на День святого Валентина	0
Привет,  у меня есть кое-какие знания. спасибо	0
Очень хорошее представление Есть много обучающих элементов Это было очень приятно	0
Это было очень приятно	0
Где взять оригинал	0
Куда пойдут эти люди?	0
Жизнь и смерть в руках Аллаха,  ни один врач не убивает кого-то умышленно.	0
Вот почему вам нужно сохранить инструкции по применению шампуня в этой стране.	1
Ну,  а если я позвоню не по тому номеру,  почему ты берешь трубку?	1
Вера в правила,  конечно,  у меня есть.Если нет правил,  как вы можете их нарушать?	1
Улыбайся,  и мир смеется вместе с тобой,  храпи,  и ты спишь один	1
Вы всегда можете сказать,  когда человек хорошо информирован,  его взгляды во многом похожи на ваши собственные	1
Если вам трудно посмеяться над собой,  я буду рад сделать это за вас	1
Проблема крысиных бегов в том,  что если ты выигрываешь,  ты все равно крыса	1
Не беспокойтесь о том,  чтобы задеть мои чувства,  потому что я гарантирую вам,  что ни на йоту мое самоуважение не связано с вашим принятием.	1
Говорят,  женщины произносят 20 000 слов в день У меня есть дочь,  которая делает это за завтраком.	1
Воспитание всех – обязанность государства	0
Образование – право каждого	0
В одном университете не может быть двух правил	0
Они не были братьями в буквальном смысле	0
Все ученики имеют равные права	0
Что за чертовщина?	0
Никогда не недооценивайте врага - независимо от того,  насколько он глуп	1
Осудить предложение Ахаммака по созданию такой дискриминации среди студентов.	0
Когда ты собирался?	0
Тебе многого не хватает	0
Если бы у меня был свой собственный дом,  я бы ел вашу еду	0
Мне очень нравится видео братан. Вы очень хорошо все объяснили.	0
Ты такая красивая,  когда носишь очки	0
Большое вам спасибо за то,  что приехали жить в Джайпур	0
Я знаю Амита,  он приходил ко мне в комнату почти каждую ночь,  у моего соседа по комнате был очень хороший друг,  и он много с ним разговаривал.	0
Я не могу переварить эту новость,  у меня кружится голова	0
Я люблю их есть,  но я не могу	0
Я не ем мясо,  приготовленное на улице. Как вам говядина?	0
Какой-нибудь другой цвет?	0
У меня есть очень красивое платье.	0
Выглядит очень красиво	0
Успокойся,  я все понял, 	0
Я хочу купить это платье,  сколько оно стоит	0
Подожди секунду,  я думал,  мы собираемся потерять нашу идентичность?	0
Это история американской жизни,  мотылька и NPR.	0
Тахсан Бхаи сравнивает себя с собой. Легенда ♥	0
Гуру лучший. Вы легенда как актер и как певец. Такой же нежный,  как и невинный. Так что очень люблю ♥	0
"Их следовало бы просто отнести к категории ""естественной изоляции""."	1
Я понимаю сарказм,  но я не смог понять,  насколько актуален этот пост	1
Этот пост определенно дал мне лучшее видение жизни,  лол	0
Зачем вы публикуете и делаете это популярным,  когда знаете,  как исключать? Вы отметили так много людей.	0
Да здравствует дружба. удачи	0
Пусть любовь будет сильной	0
Братья и сестры-мусульмане будут молиться за жителей Силхета,  пусть жители Силхета будут спасены от опасности. Амин	0
Братья и сестры-мусульмане будут молиться за жителей Силхета,  пусть жители Силхета будут спасены от опасностию Амин	0
Экономика страны находится в упадке	0
Что люди думают о незнакомцах?	0
Я делаю это,  потому что не хочу,  чтобы меня пренебрегали	0
Самая большая лотерея в мире — это найти того,  кто верит	0
Я не могу оставаться анонимным	0
Посмотрите почти все ваши видео. Решение лучше сказать в конце.	0
Прошу вас посетить Куштию,  родину табака	0
Я так понимаю,  вы индийский брокер.	0
С Днем рождения моего любимого актера	0
Было очень грустно видеть,  что жители Бенгалии по другую сторону Тисты устроили множество гневных протестов.	0
Кукуруза сейчас выращивается во многих местах нашей Джалдхаки.	0
